GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2015092007,2015-09-20,2,7,12,MIN,DET,1,10,20,,0,,0,"(7:12) (SHOTGUN) 28-A.PETERSON LEFT TACKLE TO MIN 24 FOR 4 YARDS (32-J.IHEDIGBO).",0,,,2015,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",20,OWN,0,,0,,0
2015092007,2015-09-20,2,6,40,MIN,DET,2,6,24,,0,,0,"(6:40) (SHOTGUN) 5-T.BRIDGEWATER PASS SHORT LEFT TO 12-C.JOHNSON TO MIN 28 FOR 4 YARDS (32-J.IHEDIGBO).",0,,,2015,4,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,24,OWN,0,,0,,0
2015092007,2015-09-20,2,6,4,MIN,DET,3,2,28,,1,,0,"(6:04) 5-T.BRIDGEWATER PASS SHORT MIDDLE TO 28-A.PETERSON PUSHED OB AT DET 23 FOR 49 YARDS (23-D.SLAY) [53-K.VAN NOY].",0,,,2015,49,"UNDER CENTER",PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,28,OWN,0,,0,,0
2015092007,2015-09-20,2,2,32,MIN,DET,0,0,35,,1,,0,"3-B.WALSH KICKS 70 YARDS FROM MIN 35 TO DET -5. 21-A.ABDULLAH TO DET 27 FOR 32 YARDS (57-A.COLE).",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092007,2015-09-20,2,2,26,DET,MIN,1,10,27,,1,,0,"(2:26) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 15-G.TATE TO DET 45 FOR 18 YARDS (22-H.SMITH).",0,,,2015,18,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,27,OWN,0,,0,,0
2015092007,2015-09-20,2,2,1,DET,MIN,1,10,45,,0,,0,"(2:01) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 85-E.EBRON.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,45,OWN,0,,0,,0
2015092007,2015-09-20,2,1,57,,DET,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092007,2015-09-20,2,1,57,DET,MIN,2,10,45,,0,,0,"(1:57) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 81-C.JOHNSON. PENALTY ON MIN-29-X.RHODES, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT DET 45 - NO PLAY.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,1,0,0,,45,OWN,1,MIN,1,"DEFENSIVE HOLDING",5
2015092007,2015-09-20,2,0,34,DET,MIN,0,0,35,,1,,0,"6-S.MARTIN KICKS 72 YARDS FROM DET 35 TO MIN -7. 84-C.PATTERSON TO MIN 22 FOR 29 YARDS (30-J.WILSON).",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092007,2015-09-20,2,0,26,MIN,DET,1,10,22,,0,,0,"(:26) 44-M.ASIATA RIGHT END TO MIN 24 FOR 2 YARDS (50-T.LEWIS).",0,,,2015,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",22,OWN,0,,0,,0
2015092007,2015-09-20,2,0,0,,DET,0,0,0,,1,,0,"END QUARTER 2",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092007,2015-09-20,3,15,0,MIN,DET,0,0,35,,1,,0,"3-B.WALSH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092007,2015-09-20,3,15,0,DET,MIN,1,10,20,,0,,0,"(15:00) (SHOTGUN) 35-J.BELL UP THE MIDDLE TO DET 21 FOR 1 YARD (50-G.HODGES; 23-T.NEWMAN).",0,,,2015,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,20,OWN,0,,0,,0
2015092007,2015-09-20,3,14,17,DET,MIN,2,9,21,,1,,0,"(14:17) 9-M.STAFFORD PASS SHORT RIGHT TO 81-C.JOHNSON TO DET 32 FOR 11 YARDS (22-H.SMITH).",0,,,2015,11,"UNDER CENTER",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,21,OWN,0,,0,,0
2015092007,2015-09-20,3,13,47,DET,MIN,1,10,32,,0,,0,"(13:47) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 16-L.MOORE TO DET 37 FOR 5 YARDS (24-C.MUNNERLYN). FUMBLES (24-C.MUNNERLYN), RECOVERED BY MIN-34-A.SENDEJO AT DET 34. 34-A.SENDEJO TO DET 6 FOR 28 YARDS (21-A.ABDULLAH). THE REPLAY OFFICIAL REVIEWED THE FUMBLE RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,,,2015,5,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,1,0,0,0,,32,OWN,0,,0,,0
2015092007,2015-09-20,3,13,29,DET,MIN,1,10,11,,0,,0,"(13:29) (SHOTGUN) 9-M.STAFFORD SCRAMBLES UP THE MIDDLE TO DET 14 FOR 3 YARDS (96-B.ROBISON).",0,,,2015,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,11,OWN,0,,0,,0
2015092007,2015-09-20,3,12,48,DET,MIN,2,7,14,,0,,0,"(12:48) 21-A.ABDULLAH RIGHT END TO DET 9 FOR -5 YARDS (96-B.ROBISON).",0,,,2015,-5,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",14,OWN,0,,0,,0
2015092007,2015-09-20,3,12,5,DET,MIN,3,12,9,,0,,0,"(12:05) (SHOTGUN) 9-M.STAFFORD SCRAMBLES RIGHT END PUSHED OB AT DET 12 FOR 3 YARDS (96-B.ROBISON).",0,,,2015,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,9,OWN,0,,0,,0
2015092007,2015-09-20,3,11,36,DET,MIN,4,9,12,,0,,0,"(11:36) 6-S.MARTIN PUNTS 53 YARDS TO MIN 35, CENTER-48-D.MUHLBACH. 35-M.SHERELS PUSHED OB AT DET 34 FOR 31 YARDS (25-T.RIDDICK).",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,12,OWN,0,,0,,0
2015092007,2015-09-20,3,8,54,MIN,DET,0,0,35,,1,,0,"3-B.WALSH KICKS 70 YARDS FROM MIN 35 TO DET -5. 21-A.ABDULLAH TO DET 21 FOR 26 YARDS (48-Z.LINE).",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092007,2015-09-20,3,8,49,DET,MIN,1,10,21,,1,,0,"(8:49) (PASS FORMATION) 9-M.STAFFORD PASS SHORT RIGHT TO 81-C.JOHNSON PUSHED OB AT DET 39 FOR 18 YARDS (29-X.RHODES).",0,,,2015,18,"UNDER CENTER",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,21,OWN,0,,0,,0
2015092007,2015-09-20,3,8,19,DET,MIN,1,10,39,,0,,0,"(8:19) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 85-E.EBRON TO DET 48 FOR 9 YARDS (34-A.SENDEJO).",0,,,2015,9,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,39,OWN,0,,0,,0
2015092007,2015-09-20,3,7,43,DET,MIN,2,1,48,,0,,0,"(7:43) 25-T.RIDDICK LEFT GUARD TO MIN 47 FOR 5 YARDS (22-H.SMITH). FUMBLES (22-H.SMITH), RECOVERED BY MIN-93-S.STEPHEN AT MIN 47. 93-S.STEPHEN TO MIN 47 FOR NO GAIN (81-C.JOHNSON). THE REPLAY OFFICIAL REVIEWED THE FUMBLE RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD WAS CONFIRMED.",0,,,2015,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,0,"LEFT GUARD",48,OWN,0,,0,,0
2015092007,2015-09-20,3,7,31,MIN,DET,1,10,47,,0,,0,"(7:31) 28-A.PETERSON UP THE MIDDLE TO DET 45 FOR 8 YARDS (32-J.IHEDIGBO, 59-T.WHITEHEAD).",0,,,2015,8,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,47,OWN,0,,0,,0
2015092007,2015-09-20,3,6,40,MIN,DET,1,10,44,,0,,0,"(6:40) (SHOTGUN) 5-T.BRIDGEWATER PASS SHORT RIGHT TO 82-K.RUDOLPH TO MIN 45 FOR 1 YARD (32-J.IHEDIGBO).",0,,,2015,1,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,44,OWN,0,,0,,0
2015092007,2015-09-20,3,6,4,MIN,DET,2,9,45,,0,,0,"(6:04) (SHOTGUN) 5-T.BRIDGEWATER PASS SHORT RIGHT TO 82-K.RUDOLPH TO 50 FOR 5 YARDS (57-J.BYNES).",0,,,2015,5,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,45,OWN,0,,0,,0
2015092007,2015-09-20,3,4,45,DET,MIN,1,10,8,,0,,0,"(4:45) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 81-C.JOHNSON TO DET 13 FOR 5 YARDS (29-X.RHODES).",0,,,2015,5,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,8,OWN,0,,0,,0
2015092007,2015-09-20,3,4,17,DET,MIN,2,5,13,,0,,0,"(4:17) (SHOTGUN) 21-A.ABDULLAH UP THE MIDDLE TO DET 16 FOR 3 YARDS (94-J.TRATTOU).",0,,,2015,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,13,OWN,0,,0,,0
2015092007,2015-09-20,3,3,33,DET,MIN,3,2,16,,1,,0,"(3:33) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 81-C.JOHNSON TO DET 27 FOR 11 YARDS (29-X.RHODES).",0,,,2015,11,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,16,OWN,0,,0,,0
2015092007,2015-09-20,3,3,1,DET,MIN,1,10,27,,0,,0,"(3:01) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 85-E.EBRON.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,27,OWN,0,,0,,0
2015092007,2015-09-20,3,2,57,DET,MIN,2,10,27,,0,,0,"(2:57) (SHOTGUN) 9-M.STAFFORD SCRAMBLES LEFT END TO DET 32 FOR 5 YARDS (TEAM). PENALTY ON DET-15-G.TATE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DET 32.",0,,,2015,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,1,0,0,,27,OWN,1,DET,0,"OFFENSIVE HOLDING",10
2015092007,2015-09-20,3,2,38,DET,MIN,2,15,22,,0,,0,"(2:38) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 15-G.TATE TO DET 27 FOR 5 YARDS (22-H.SMITH, 34-A.SENDEJO).",0,,,2015,5,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,22,OWN,0,,0,,0
2015092007,2015-09-20,3,1,49,DET,MIN,3,10,27,,1,,0,"(1:49) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 25-T.RIDDICK TO DET 38 FOR 11 YARDS (54-E.KENDRICKS).",0,,,2015,11,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,27,OWN,0,,0,,0
2015092007,2015-09-20,3,1,9,DET,MIN,1,10,38,,0,,0,"(1:09) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 81-C.JOHNSON [22-H.SMITH].",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,38,OWN,0,,0,,0
2015092007,2015-09-20,3,1,5,DET,MIN,2,10,38,,0,,0,"(1:05) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 15-G.TATE.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,38,OWN,0,,0,,0
2015092007,2015-09-20,3,1,0,DET,MIN,3,10,38,,0,,0,"(1:00) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 15-G.TATE.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,38,OWN,0,,0,,0
2015092007,2015-09-20,3,0,55,DET,MIN,4,10,38,,0,,0,"(:55) (PUNT FORMATION) 6-S.MARTIN PUNTS 45 YARDS TO MIN 17, CENTER-48-D.MUHLBACH. 35-M.SHERELS TO MIN 18 FOR 1 YARD (42-I.ABDUL-QUDDUS).",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,38,OWN,0,,0,,0
2015092007,2015-09-20,3,0,47,MIN,DET,1,10,18,,0,,0,"(:47) (SHOTGUN) 28-A.PETERSON RIGHT TACKLE TO MIN 22 FOR 4 YARDS (32-J.IHEDIGBO, 52-D.TAPP).",0,,,2015,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",18,OWN,0,,0,,0
2015092007,2015-09-20,3,0,0,,DET,0,0,0,,1,,0,"END QUARTER 3",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092007,2015-09-20,4,15,0,MIN,DET,2,6,22,,0,,0,"(15:00) (SHOTGUN) 5-T.BRIDGEWATER PASS SHORT LEFT TO 12-C.JOHNSON PUSHED OB AT MIN 25 FOR 3 YARDS (31-R.MATHIS).",0,,,2015,3,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,22,OWN,0,,0,,0
2015092007,2015-09-20,4,14,25,MIN,DET,3,3,25,,0,,0,"(14:25) (SHOTGUN) PENALTY ON MIN-12-C.JOHNSON, FALSE START, 5 YARDS, ENFORCED AT MIN 25 - NO PLAY.",0,,,2015,0,SHOTGUN,"NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,25,OWN,1,MIN,1,"FALSE START",5
2015092007,2015-09-20,4,14,7,MIN,DET,3,8,20,,0,,0,"(14:07) (SHOTGUN) 5-T.BRIDGEWATER PASS SHORT RIGHT TO 82-K.RUDOLPH TO MIN 27 FOR 7 YARDS (57-J.BYNES). MINNESOTA CHALLENGED THE FIRST DOWN RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 5-T.BRIDGEWATER PASS SHORT RIGHT TO 82-K.RUDOLPH TO MIN 28 FOR 8 YARDS (57-J.BYNES).",0,,,2015,7,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,1,1,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015092007,2015-09-20,4,13,38,MIN,DET,1,10,28,,0,,0,"(13:38) 28-A.PETERSON UP THE MIDDLE TO MIN 31 FOR 3 YARDS (50-T.LEWIS).",0,,,2015,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,28,OWN,0,,0,,0
2015092007,2015-09-20,4,13,0,MIN,DET,2,7,31,,0,,0,"(13:00) (SHOTGUN) 5-T.BRIDGEWATER PASS INCOMPLETE SHORT LEFT TO 85-R.ELLISON.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,31,OWN,0,,0,,0
2015092007,2015-09-20,4,12,55,MIN,DET,3,7,31,,0,,0,"(12:55) (SHOTGUN) 5-T.BRIDGEWATER SCRAMBLES RIGHT END PUSHED OB AT MIN 37 FOR 6 YARDS (91-J.JONES). MINNESOTA CHALLENGED THE FIRST DOWN RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,,,2015,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,1,0,,0,0,0,0,0,0,,31,OWN,0,,0,,0
2015092007,2015-09-20,4,12,34,MIN,DET,4,1,37,,0,,0,"(12:34) (PUNT FORMATION) 18-J.LOCKE PUNTS 42 YARDS TO DET 21, CENTER-47-K.MCDERMOTT. 15-G.TATE TO DET 23 FOR 2 YARDS (35-M.SHERELS).",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,37,OWN,0,,0,,0
2015092007,2015-09-20,4,12,27,DET,MIN,1,10,23,,0,,0,"(12:27) 9-M.STAFFORD PASS DEEP RIGHT INTENDED FOR 81-C.JOHNSON INTERCEPTED BY 22-H.SMITH AT 50. 22-H.SMITH TO DET 13 FOR 37 YARDS. PENALTY ON MIN-29-X.RHODES, DEFENSIVE PASS INTERFERENCE, 27 YARDS, ENFORCED AT DET 23 - NO PLAY.",0,,,2015,37,"UNDER CENTER",PASS,0,1,0,0,"DEEP RIGHT",0,0,0,,0,1,0,1,0,0,,23,OWN,1,MIN,1,"DEFENSIVE PASS INTERFERENCE",27
2015092007,2015-09-20,4,6,20,MIN,DET,0,0,35,,1,,0,"3-B.WALSH KICKS 73 YARDS FROM MIN 35 TO DET -8. 21-A.ABDULLAH TO DET 18 FOR 26 YARDS (44-M.ASIATA, 31-J.MCKINNON).",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092007,2015-09-20,4,6,13,DET,MIN,1,10,18,,1,,0,"(6:13) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 25-T.RIDDICK TO DET 29 FOR 11 YARDS (34-A.SENDEJO).",0,,,2015,11,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,18,OWN,0,,0,,0
2015092007,2015-09-20,4,5,50,DET,MIN,1,10,29,,0,,0,"(5:50) (SHOTGUN) 9-M.STAFFORD SACKED AT DET 28 FOR -1 YARDS (97-E.GRIFFEN).",0,,,2015,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,29,OWN,0,,0,,0
2015092007,2015-09-20,4,5,23,DET,MIN,2,11,28,,0,,0,"(5:23) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 16-L.MOORE (92-T.JOHNSON).",0,,,2015,0,"NO HUDDLE SHOTGUN",PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,28,OWN,0,,0,,0
2015092007,2015-09-20,4,5,15,DET,MIN,3,11,28,,0,,0,"(5:15) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 81-C.JOHNSON TO DET 31 FOR 3 YARDS (29-X.RHODES). PENALTY ON MIN-97-E.GRIFFEN, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT DET 28 - NO PLAY.",0,,,2015,3,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,1,0,0,,28,OWN,1,MIN,1,"ILLEGAL USE OF HANDS",5
2015092007,2015-09-20,4,4,57,DET,MIN,1,10,33,,0,,0,"(4:57) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 81-C.JOHNSON TO DET 37 FOR 4 YARDS (29-X.RHODES; 54-E.KENDRICKS).",0,,,2015,4,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,33,OWN,0,,0,,0
2015092007,2015-09-20,4,4,32,DET,MIN,2,6,37,,0,,0,"(4:32) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 25-T.RIDDICK.",0,,,2015,0,"NO HUDDLE SHOTGUN",PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,37,OWN,0,,0,,0
2015092007,2015-09-20,4,4,28,,DET,0,0,0,,1,,0,"TIMEOUT #1 BY DET AT 04:28.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092007,2015-09-20,4,4,28,DET,MIN,3,6,37,,1,,0,"(4:28) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 81-C.JOHNSON TO DET 43 FOR 6 YARDS (29-X.RHODES).",0,,,2015,6,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,37,OWN,0,,0,,0
2015092007,2015-09-20,4,4,7,DET,MIN,1,10,43,,0,,0,"(4:07) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 25-T.RIDDICK TO DET 49 FOR 6 YARDS (98-L.JOSEPH).",0,,,2015,6,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,43,OWN,0,,0,,0
2015092007,2015-09-20,4,3,44,DET,MIN,2,4,49,,0,,0,"(3:44) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 81-C.JOHNSON [55-A.BARR].",0,,,2015,0,"NO HUDDLE SHOTGUN",PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,49,OWN,0,,0,,0
2015092007,2015-09-20,4,3,40,DET,MIN,3,4,49,,0,,0,"(3:40) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 16-L.MOORE [92-T.JOHNSON].",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,49,OWN,0,,0,,0
2015092007,2015-09-20,4,3,36,DET,MIN,4,4,49,,0,,0,"(3:36) (SHOTGUN) 9-M.STAFFORD SCRAMBLES LEFT END PUSHED OB AT MIN 42 FOR 9 YARDS (55-A.BARR). PENALTY ON MIN-55-A.BARR, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT MIN 42.",0,,,2015,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,1,0,0,,49,OWN,1,MIN,0,"UNNECESSARY ROUGHNESS",15
2015092007,2015-09-20,4,3,10,,DET,0,0,0,,1,,0,"TIMEOUT #2 BY MIN AT 03:10.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092007,2015-09-20,4,1,54,,DET,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092007,2015-09-20,4,1,48,DET,MIN,0,0,35,,1,,0,"(ONSIDE KICK FORMATION) 6-S.MARTIN KICKS ONSIDE 13 YARDS FROM DET 35 TO DET 48. 85-R.ELLISON (DIDN'T TRY TO ADVANCE) TO DET 48 FOR NO GAIN.",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092007,2015-09-20,4,1,36,,DET,0,0,0,,1,,0,"TIMEOUT #2 BY DET AT 01:36.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092007,2015-09-20,4,1,29,,DET,0,0,0,,1,,0,"TIMEOUT #3 BY DET AT 01:29.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092007,2015-09-20,4,0,0,,DET,0,0,0,,1,,0,"END GAME",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092008,2015-09-20,1,15,0,TB,NO,0,0,35,,1,,0,"2-K.BRINDZA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092008,2015-09-20,1,15,0,NO,TB,1,10,20,,0,,0,"(15:00) 9-D.BREES PASS SHORT LEFT TO 10-B.COOKS TO NO 28 FOR 8 YARDS (23-C.CONTE). PASS 2, YAC 6",0,,,2015,8,"UNDER CENTER",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015092008,2015-09-20,1,14,28,NO,TB,2,2,28,,0,,0,"(14:28) 10-B.COOKS RIGHT END PUSHED OB AT NO 24 FOR -4 YARDS (51-D.LANSANAH).",0,,,2015,-4,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",28,OWN,0,,0,,0
2015092008,2015-09-20,1,13,57,NO,TB,3,6,24,,0,,0,"(13:57) (SHOTGUN) PENALTY ON NO-29-K.ROBINSON, FALSE START, 5 YARDS, ENFORCED AT NO 24 - NO PLAY.",0,,,2015,0,SHOTGUN,"NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,24,OWN,1,NO,1,"FALSE START",5
2015092008,2015-09-20,1,13,37,NO,TB,3,11,19,,1,,0,"(13:37) (SHOTGUN) 9-D.BREES PASS DEEP MIDDLE TO 16-B.COLEMAN TO NO 41 FOR 22 YARDS (26-S.MOORE). PASS 20, YAC 2",0,,,2015,22,SHOTGUN,PASS,0,1,0,0,"DEEP MIDDLE",0,0,0,,0,0,0,0,0,0,,19,OWN,0,,0,,0
2015092008,2015-09-20,1,13,1,NO,TB,1,10,41,,0,,0,"(13:01) 22-M.INGRAM LEFT END TO NO 41 FOR NO GAIN (27-J.BANKS; 94-G.JOHNSON).",0,,,2015,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",41,OWN,0,,0,,0
